Movie Index,User Index,Rating
175,369,4.0
14,88,5.0
182,199,5.0
229,312,3.0
626,454,3.0
287,569,2.0
208,928,3.0
104,4,3.0
741,504,4.0
1050,285,4.0
434,451,3.0
637,233,4.0
400,372,4.0
87,183,3.0
534,926,3.0
400,199,2.0
331,591,3.0
322,503,4.0
204,765,5.0
3,285,5.0
240,449,4.0
72,544,4.0
401,804,2.0
203,592,4.0
181,331,5.0
557,357,4.0
1236,99,3.0
67,310,1.0
287,342,2.0
207,541,4.0
567,471,5.0
626,275,3.0
252,188,4.0
0,64,3.0
623,806,3.0
514,657,5.0
91,93,4.0
955,404,2.0
894,245,5.0
244,780,2.0
528,697,5.0
179,626,5.0
1015,850,5.0
124,720,3.0
353,610,3.0
306,415,1.0
92,302,5.0
176,531,4.0
95,814,5.0
236,760,5.0
70,785,5.0
273,402,3.0
25,449,5.0
816,12,1.0
215,333,3.0
49,842,3.0
735,94,4.0
317,653,5.0
49,561,5.0
317,2,4.0
942,657,3.0
179,221,3.0
959,560,4.0
514,17,5.0
465,663,4.0
1229,621,1.0
771,75,3.0
448,404,1.0
240,773,4.0
55,869,5.0
224,641,4.0
225,626,1.0
49,554,5.0
519,71,5.0
19,828,3.0
630,362,1.0
540,345,3.0
172,478,5.0
931,140,3.0
639,499,4.0
327,43,4.0
207,233,4.0
468,338,5.0
1002,453,2.0
8,742,5.0
240,478,3.0
467,346,2.0
254,589,1.0
992,44,4.0
422,210,5.0
482,683,5.0
293,831,4.0
3,558,4.0
549,842,3.0
818,100,1.0
308,5,2.0
249,605,4.0
552,292,3.0
381,17,3.0
300,375,3.0
948,900,3.0
305,315,4.0
1453,523,3.0
605,845,4.0
366,23,2.0
268,353,4.0
284,491,4.0
23,745,4.0
306,895,3.0
97,42,5.0
649,302,5.0
1015,118,5.0
761,221,3.0
55,747,4.0
1050,748,3.0
344,396,4.0
210,503,4.0
303,809,4.0
822,652,2.0
410,416,2.0
922,315,5.0
190,71,5.0
164,883,3.0
545,517,4.0
317,91,2.0
929,248,2.0
80,338,5.0
180,537,3.0
475,64,3.0
275,880,5.0
302,941,4.0
233,233,4.0
315,272,4.0
297,61,4.0
714,404,1.0
974,559,3.0
105,62,2.0
285,303,1.0
312,707,5.0
212,234,4.0
663,888,2.0
95,441,4.0
410,895,2.0
516,839,4.0
497,532,4.0
820,653,3.0
449,398,2.0
947,363,4.0
1479,867,1.0
526,752,4.0
495,234,4.0
230,659,2.0
1148,560,4.0
654,69,4.0
1015,467,3.0
553,216,3.0
300,243,2.0
30,576,4.0
263,291,3.0
654,166,4.0
830,499,3.0
178,464,3.0
779,93,3.0
282,621,4.0
793,436,4.0
18,263,5.0
173,900,5.0
150,879,4.0
127,434,3.0
1034,108,2.0
527,338,5.0
97,232,5.0
194,206,3.0
428,311,5.0
402,544,5.0
551,803,4.0
86,652,4.0
251,291,3.0
356,428,5.0
209,41,5.0
331,327,3.0
110,44,4.0
430,217,3.0
402,805,4.0
209,258,4.0
178,235,1.0
422,143,5.0
4,206,3.0
133,662,5.0
844,221,3.0
658,6,5.0
1052,173,5.0
486,931,3.0
611,566,4.0
483,397,4.0
107,789,3.0
214,313,4.0
392,693,3.0
507,346,3.0
1015,713,5.0
95,174,3.0
110,665,3.0
281,206,4.0
317,561,3.0
1189,781,2.0
53,449,4.0
160,393,4.0
461,933,4.0
753,310,3.0
290,233,3.0
631,312,4.0
191,668,5.0
180,256,5.0
25,746,3.0
750,709,3.0
178,592,5.0
508,61,4.0
987,797,3.0
621,6,4.0
762,803,4.0
164,298,4.0
320,450,3.0
626,192,4.0
734,748,5.0
1285,285,5.0
181,268,4.0
219,91,1.0
299,163,5.0
6,500,4.0
688,444,1.0
140,310,4.0
180,237,3.0
152,307,5.0
1510,353,4.0
565,639,4.0
436,20,1.0
293,344,3.0
99,933,4.0
503,425,4.0
240,89,5.0
413,882,3.0
87,471,2.0
211,290,4.0
116,542,3.0
211,58,4.0
415,11,3.0
285,694,3.0
28,641,5.0
510,693,5.0
235,877,2.0
353,710,3.0
332,412,2.0
1040,553,3.0
614,388,4.0
256,717,4.0
248,292,3.0
741,251,4.0
751,895,1.0
939,789,3.0
116,36,4.0
321,98,3.0
1263,415,4.0
158,435,4.0
285,553,4.0
204,388,4.0
1027,886,5.0
186,537,5.0
299,686,4.0
27,338,4.0
267,499,5.0
72,699,3.0
120,803,4.0
1254,451,2.0
285,341,4.0
595,617,4.0
173,118,4.0
258,37,3.0
302,111,4.0
402,535,3.0
500,605,4.0
117,14,1.0
709,794,3.0
270,145,3.0
962,342,5.0
186,681,5.0
659,278,4.0
537,206,2.0
780,285,4.0
403,642,4.0
202,115,5.0
649,6,3.0
549,869,3.0
726,392,3.0
324,2,1.0
249,921,2.0
346,826,3.0
435,386,4.0
686,701,1.0
639,883,1.0
528,567,4.0
575,891,4.0
99,275,5.0
948,326,4.0
483,895,4.0
513,480,4.0
338,696,2.0
207,714,3.0
402,109,3.0
64,789,4.0
524,380,5.0
249,842,4.0
927,58,4.0
198,453,3.0
360,439,5.0
874,427,4.0
195,214,4.0
124,659,3.0
28,302,2.0
297,848,5.0
1034,891,3.0
714,542,3.0
706,9,5.0
300,543,2.0
580,91,4.0
949,57,1.0
16,631,3.0
339,177,1.0
610,150,4.0
1039,268,1.0
338,591,3.0
507,937,4.0
193,47,4.0
55,359,4.0
299,879,3.0
236,341,4.0
147,619,3.0
339,656,4.0
504,746,5.0
42,532,4.0
98,560,3.0
80,304,3.0
1520,415,3.0
121,25,1.0
66,726,4.0
1120,479,4.0
152,388,3.0
507,48,3.0
283,462,3.0
522,572,4.0
1380,180,2.0
1062,233,3.0
0,56,5.0
921,536,3.0
320,62,3.0
215,404,2.0
521,764,5.0
82,487,4.0
658,779,4.0
686,536,1.0
844,183,3.0
755,473,1.0
196,388,5.0
49,889,5.0
196,404,4.0
332,75,3.0
20,275,3.0
391,718,4.0
869,459,2.0
315,453,4.0
422,911,5.0
203,215,4.0
150,180,2.0
78,870,5.0
249,286,3.0
300,656,3.0
1187,681,3.0
65,920,5.0
830,255,4.0
1438,503,4.0
134,24,3.0
276,882,4.0
549,185,4.0
155,526,3.0
256,275,4.0
814,906,5.0
878,172,5.0
411,715,2.0
233,59,4.0
398,4,3.0
1195,89,4.0
257,323,4.0
1100,762,3.0
99,425,4.0
124,66,4.0
268,514,2.0
224,199,4.0
577,177,4.0
99,6,5.0
82,740,4.0
291,810,3.0
317,317,5.0
750,520,3.0
509,311,5.0
361,12,4.0
526,503,4.0
346,859,4.0
95,304,3.0
201,804,2.0
10,602,5.0
258,645,3.0
209,434,4.0
180,618,4.0
48,683,4.0
442,863,4.0
194,658,4.0
1049,312,4.0
606,89,5.0
242,487,3.0
26,319,3.0
633,526,5.0
230,12,3.0
6,158,5.0
747,453,4.0
753,350,5.0
49,920,4.0
67,266,4.0
321,702,3.0
72,91,3.0
1116,462,1.0
242,0,1.0
392,436,3.0
167,531,5.0
285,177,3.0
568,221,2.0
287,128,1.0
569,599,4.0
12,675,1.0
1189,671,2.0
257,196,4.0
123,42,4.0
635,392,3.0
981,861,4.0
126,84,5.0
743,833,4.0
339,591,5.0
80,486,3.0
553,933,4.0
174,888,4.0
238,505,3.0
978,20,2.0
652,839,5.0
302,2,3.0
193,839,3.0
32,151,5.0
178,854,3.0
424,245,5.0
57,94,3.0
428,70,4.0
884,488,4.0
238,55,4.0
306,808,5.0
201,803,4.0
96,338,4.0
1474,536,2.0
274,462,5.0
44,307,4.0
314,615,4.0
243,554,5.0
726,486,3.0
472,482,3.0
268,409,5.0
632,495,3.0
110,553,4.0
341,400,1.0
53,6,3.0
143,19,2.0
299,172,4.0
142,884,4.0
907,222,1.0
522,889,4.0
182,346,3.0
136,270,4.0
704,888,4.0
815,428,2.0
81,647,5.0
201,392,3.0
87,339,5.0
422,82,4.0
281,118,5.0
209,289,5.0
65,578,4.0
207,745,4.0
251,331,5.0
225,618,5.0
182,351,5.0
1220,884,3.0
99,793,5.0
209,536,3.0
321,74,1.0
24,212,4.0
494,177,4.0
304,180,2.0
321,322,2.0
282,459,3.0
429,59,5.0
434,382,4.0
865,158,5.0
734,84,3.0
454,929,1.0
192,310,5.0
180,825,5.0
306,176,4.0
1187,441,3.0
1210,377,3.0
545,22,3.0
59,861,5.0
427,536,4.0
97,909,4.0
54,136,5.0
530,541,4.0
63,404,5.0
514,861,4.0
794,641,4.0
470,233,3.0
366,342,4.0
200,536,3.0
174,285,5.0
830,424,3.0
564,312,1.0
203,135,4.0
635,378,3.0
478,8,4.0
835,473,3.0
420,879,2.0
67,294,4.0
671,58,5.0
565,496,3.0
982,20,2.0
446,560,3.0
11,23,5.0
245,489,2.0
230,756,2.0
317,400,4.0
76,58,4.0
746,605,4.0
69,827,3.0
650,436,4.0
228,829,2.0
55,238,4.0
67,393,5.0
160,465,2.0
411,192,3.0
415,496,2.0
426,311,5.0
1284,710,3.0
407,225,5.0
26,891,4.0
613,814,3.0
427,275,4.0
69,663,3.0
467,773,2.0
366,915,3.0
63,268,4.0
99,176,5.0
1146,71,5.0
97,693,5.0
712,311,5.0
894,399,4.0
287,782,3.0
1380,893,3.0
335,361,2.0
462,436,5.0
726,876,4.0
872,322,3.0
1097,762,3.0
201,159,4.0
14,436,4.0
205,266,5.0
182,866,3.0
356,315,4.0
1433,862,2.0
728,544,3.0
877,94,1.0
182,622,3.0
681,426,5.0
402,523,4.0
519,544,4.0
24,918,4.0
327,164,3.0
543,446,4.0
238,108,4.0
49,718,2.0
150,92,1.0
415,495,1.0
683,7,4.0
180,670,5.0
484,353,4.0
150,922,4.0
123,226,4.0
822,293,3.0
327,623,4.0
308,301,2.0
244,316,4.0
692,300,5.0
254,248,3.0
831,180,1.0
226,920,3.0
292,295,5.0
291,465,4.0
677,698,3.0
840,206,3.0
522,291,4.0
327,223,4.0
457,120,1.0
407,837,4.0
430,196,3.0
1391,180,1.0
283,532,1.0
636,842,2.0
810,706,4.0
430,345,5.0
184,114,5.0
545,345,4.0
325,87,5.0
272,560,5.0
226,842,3.0
677,726,3.0
1159,654,3.0
476,297,4.0
948,406,3.0
115,48,4.0
282,837,5.0
291,32,4.0
469,206,3.0
529,880,5.0
120,385,3.0
464,715,5.0
9,803,4.0
747,701,2.0
880,749,2.0
1034,926,4.0
146,68,3.0
558,254,4.0
303,81,3.0
21,322,5.0
175,292,4.0
82,428,4.0
716,503,4.0
557,388,4.0
76,345,4.0
293,843,2.0
586,558,4.0
602,505,5.0
863,278,5.0
110,629,5.0
627,344,3.0
271,59,4.0
403,17,4.0
78,604,5.0
551,471,5.0
81,467,5.0
1028,456,3.0
497,536,3.0
581,482,3.0
1109,386,2.0
455,846,1.0
968,147,4.0
485,775,4.0
739,462,4.0
293,596,4.0
55,188,5.0
650,920,3.0
172,109,1.0
748,180,1.0
251,866,2.0
417,797,4.0
97,353,3.0
54,657,4.0
285,933,4.0
809,333,3.0
1020,869,2.0
530,550,5.0
899,654,3.0
195,452,4.0
115,654,2.0
53,362,3.0
134,29,5.0
85,298,4.0
119,896,3.0
1041,404,1.0
1236,506,5.0
170,113,4.0
54,48,4.0
99,659,3.0
422,889,5.0
174,311,3.0
527,536,3.0
528,47,4.0
602,81,5.0
955,560,4.0
96,692,5.0
10,23,5.0
492,523,4.0
327,270,2.0
606,298,4.0
10,662,5.0
267,786,4.0
402,94,1.0
64,0,4.0
1151,713,2.0
93,451,1.0
500,736,1.0
281,346,5.0
1283,879,4.0
424,382,4.0
487,291,5.0
156,745,4.0
654,847,4.0
287,831,3.0
300,485,4.0
167,213,3.0
527,382,4.0
244,823,2.0
1062,797,3.0
938,290,4.0
508,883,4.0
80,233,3.0
271,658,4.0
1172,84,4.0
221,937,5.0
938,404,5.0
72,689,2.0
1040,449,4.0
132,499,3.0
656,835,5.0
287,772,2.0
192,47,2.0
789,404,1.0
173,909,5.0
206,621,5.0
444,832,4.0
169,685,5.0
247,525,4.0
85,434,4.0
418,531,5.0
567,494,1.0
203,19,3.0
120,648,2.0
257,172,4.0
24,381,2.0
94,678,3.0
741,288,4.0
646,268,4.0
49,643,4.0
300,644,2.0
272,144,5.0
116,151,4.0
172,263,5.0
193,720,5.0
120,539,2.0
284,460,4.0
224,707,2.0
749,844,3.0
898,33,5.0
293,249,1.0
461,159,4.0
481,307,5.0
287,886,4.0
496,392,4.0
69,326,4.0
933,19,4.0
948,576,2.0
178,324,5.0
30,307,3.0
106,285,1.0
143,561,5.0
49,565,2.0
409,729,1.0
199,521,4.0
151,663,3.0
897,771,3.0
719,745,3.0
130,90,2.0
172,420,1.0
465,200,4.0
175,612,5.0
455,696,3.0
301,904,5.0
650,666,5.0
175,824,5.0
743,278,2.0
645,425,3.0
699,404,1.0
145,180,1.0
439,6,1.0
1219,550,5.0
650,373,4.0
205,822,4.0
683,269,4.0
482,899,4.0
508,377,4.0
497,310,4.0
491,552,3.0
706,453,3.0
155,72,4.0
273,313,3.0
209,127,4.0
241,870,3.0
769,362,4.0
1262,646,3.0
944,15,4.0
263,853,1.0
918,23,3.0
339,200,5.0
263,819,3.0
370,532,3.0
287,417,5.0
427,120,5.0
494,59,3.0
1245,124,2.0
88,616,4.0
891,840,3.0
344,146,4.0
233,262,4.0
203,59,4.0
116,587,4.0
322,512,5.0
865,937,5.0
133,81,4.0
903,353,5.0
280,144,4.0
379,404,2.0
520,325,2.0
410,393,4.0
63,253,4.0
91,714,3.0
153,307,4.0
219,405,3.0
723,404,1.0
684,850,4.0
404,915,2.0
878,168,5.0
81,825,3.0
204,284,4.0
691,199,3.0
1215,621,4.0
212,860,5.0
474,93,5.0
317,763,5.0
287,619,4.0
143,692,4.0
482,168,3.0
809,327,3.0
284,295,5.0
78,71,4.0
184,41,4.0
225,748,4.0
761,341,2.0
299,109,3.0
81,362,3.0
283,221,3.0
339,715,3.0
814,446,3.0
257,936,4.0
317,647,3.0
46,513,4.0
299,99,4.0
78,540,5.0
54,486,5.0
229,891,4.0
337,882,4.0
461,232,5.0
241,198,5.0
422,592,4.0
257,485,5.0
262,760,1.0
88,392,3.0
133,497,3.0
77,565,1.0
147,532,3.0
475,347,4.0
326,248,4.0
570,278,4.0
737,55,3.0
328,687,5.0
299,611,4.0
738,290,3.0
362,787,2.0
41,91,4.0
281,452,4.0
212,893,4.0
435,275,4.0
99,61,4.0
580,547,4.0
3,882,4.0
299,426,4.0
548,270,4.0
224,428,2.0
300,862,4.0
214,302,5.0
470,705,4.0
247,206,3.0
285,555,4.0
653,665,5.0
482,327,5.0
323,293,4.0
413,317,4.0
308,160,2.0
845,223,4.0
268,615,4.0
631,931,4.0
1557,931,5.0
306,1,3.0
663,58,4.0
879,12,3.0
312,654,4.0
1381,180,1.0
169,298,5.0
281,757,3.0
199,150,3.0
734,275,4.0
777,415,3.0
65,335,3.0
965,42,4.0
47,295,5.0
312,833,5.0
239,642,5.0
650,186,5.0
10,42,5.0
806,415,4.0
1007,62,3.0
203,312,4.0
196,436,5.0
1269,477,1.0
47,342,3.0
627,692,4.0
94,504,4.0
285,39,2.0
23,623,3.0
618,654,3.0
751,591,4.0
1276,444,2.0
301,485,5.0
336,448,4.0
527,532,4.0
356,814,5.0
69,639,4.0
20,707,1.0
511,183,4.0
824,659,2.0
922,805,3.0
447,325,3.0
122,850,4.0
299,941,5.0
236,713,3.0
561,300,3.0
193,0,4.0
418,928,4.0
1062,47,3.0
1122,473,4.0
78,377,4.0
476,896,3.0
661,605,4.0
749,295,5.0
55,378,5.0
659,183,3.0
764,233,3.0
833,434,5.0
606,941,5.0
613,931,4.0
8,753,4.0
745,331,5.0
503,567,3.0
1509,302,3.0
244,111,4.0
745,314,3.0
194,668,2.0
1380,902,4.0
49,286,5.0
135,166,4.0
0,788,3.0
237,794,3.0
738,502,1.0
479,380,5.0
630,664,2.0
735,223,3.0
481,298,4.0
240,404,1.0
110,930,3.0
102,253,2.0
637,404,1.0
925,702,4.0
422,406,4.0
108,118,5.0
1015,485,2.0
474,436,3.0
31,455,4.0
209,526,4.0
509,188,5.0
993,594,4.0
293,432,3.0
741,250,5.0
72,900,5.0
467,82,4.0
524,804,4.0
318,407,5.0
1516,797,4.0
661,487,4.0
682,728,2.0
473,362,5.0
689,682,4.0
882,893,3.0
67,86,3.0
200,451,1.0
111,797,3.0
227,294,4.0
495,847,2.0
759,180,1.0
412,200,3.0
870,541,2.0
581,663,1.0
479,81,4.0
520,9,4.0
927,906,5.0
193,270,5.0
333,454,3.0
339,53,4.0
242,802,1.0
707,532,2.0
141,449,5.0
641,84,4.0
179,291,5.0
89,319,4.0
49,750,5.0
632,708,3.0
142,94,4.0
408,82,4.0
755,797,3.0
500,891,3.0
70,298,3.0
514,21,5.0
290,491,4.0
0,198,1.0
173,654,3.0
384,206,3.0
248,431,5.0
183,319,5.0
270,802,2.0
78,787,4.0
336,684,2.0
1203,434,3.0
239,494,4.0
181,213,4.0
470,275,4.0
736,91,4.0
51,386,5.0
819,926,4.0
168,391,4.0
146,185,4.0
901,809,5.0
222,709,4.0
110,25,3.0
258,870,3.0
257,719,4.0
781,888,2.0
98,600,3.0
796,278,4.0
656,81,4.0
183,789,3.0
529,521,4.0
207,93,4.0
1036,158,2.0
86,576,5.0
325,870,5.0
691,311,4.0
227,233,3.0
32,217,4.0
469,185,5.0
176,24,3.0
19,679,4.0
317,906,5.0
133,526,5.0
527,845,5.0
343,465,5.0
346,871,2.0
417,449,4.0
123,278,3.0
27,17,3.0
256,456,3.0
249,696,4.0
86,302,3.0
659,449,4.0
468,405,4.0
339,477,5.0
98,649,4.0
113,927,5.0
78,54,5.0
40,109,4.0
25,269,5.0
627,243,4.0
232,560,1.0
842,278,4.0
683,436,3.0
484,329,5.0
346,178,3.0
497,333,4.0
116,929,3.0
814,671,4.0
285,571,4.0
1090,193,3.0
735,296,4.0
471,895,2.0
345,850,5.0
558,895,3.0
227,177,5.0
461,434,5.0
1243,726,3.0
287,914,2.0
1022,757,4.0
605,853,4.0
427,428,4.0
481,327,3.0
281,119,4.0
299,492,4.0
472,285,3.0
430,405,3.0
237,317,3.0
163,770,2.0
268,668,3.0
475,406,2.0
136,118,5.0
616,233,3.0
417,41,5.0
228,693,4.0
104,278,4.0
99,412,4.0
661,454,4.0
454,652,3.0
939,220,4.0
789,261,3.0
356,19,1.0
759,421,3.0
55,416,5.0
307,148,2.0
565,362,3.0
469,560,3.0
569,587,4.0
191,86,3.0
126,765,5.0
558,773,1.0
517,814,3.0
122,629,4.0
392,199,4.0
764,267,2.0
52,384,1.0
176,441,4.0
664,599,5.0
730,617,2.0
150,449,5.0
585,845,2.0
305,1,4.0
259,200,4.0
1220,845,3.0
988,280,2.0
41,392,4.0
86,486,5.0
190,480,5.0
327,783,3.0
874,260,5.0
472,244,2.0
574,398,1.0
1044,93,4.0
135,748,5.0
269,628,3.0
66,336,4.0
187,196,3.0
929,189,2.0
202,631,3.0
177,715,5.0
154,300,1.0
117,496,4.0
309,158,5.0
793,641,4.0
150,507,5.0
32,197,3.0
120,431,4.0
403,292,4.0
318,804,2.0
660,649,3.0
908,710,4.0
133,834,3.0
689,826,3.0
238,0,4.0
167,209,5.0
545,233,1.0
632,795,5.0
272,805,4.0
318,661,3.0
753,901,3.0
300,914,2.0
519,718,5.0
187,520,4.0
152,275,4.0
85,606,4.0
460,326,3.0
474,666,5.0
136,649,3.0
57,942,4.0
114,492,4.0
126,649,2.0
89,10,2.0
292,293,4.0
287,485,4.0
356,193,4.0
8,935,4.0
287,300,4.0
120,335,4.0
309,111,4.0
14,547,2.0
206,235,3.0
63,122,3.0
1149,74,4.0
258,588,5.0
96,86,5.0
78,881,5.0
301,321,5.0
283,233,3.0
90,605,5.0
22,665,4.0
153,902,4.0
284,936,4.0
321,333,3.0
768,404,1.0
654,235,3.0
702,404,2.0
863,402,4.0
594,532,2.0
1100,353,3.0
173,576,5.0
49,187,4.0
312,362,5.0
596,416,3.0
116,473,4.0
121,592,1.0
293,278,2.0
0,863,5.0
358,720,3.0
582,326,2.0
945,193,3.0
428,657,4.0
322,618,3.0
224,715,3.0
287,138,4.0
298,800,2.0
473,668,4.0
364,400,4.0
513,793,5.0
402,279,3.0
315,840,4.0
372,531,3.0
506,390,4.0
454,757,4.0
681,32,4.0
318,354,5.0
735,439,5.0
269,190,3.0
140,847,4.0
447,424,2.0
266,129,5.0
457,489,3.0
418,238,3.0
1119,233,3.0
747,530,4.0
216,535,3.0
275,537,1.0
865,12,3.0
120,740,2.0
671,371,5.0
275,353,3.0
987,894,3.0
398,406,3.0
536,362,1.0
450,585,4.0
704,473,3.0
1191,127,2.0
162,832,3.0
274,526,3.0
178,419,5.0
190,722,3.0
222,23,5.0
212,711,3.0
288,595,3.0
68,494,3.0
435,411,4.0
117,74,3.0
233,255,5.0
222,853,4.0
293,754,3.0
484,408,2.0
87,587,5.0
627,335,3.0
248,267,4.0
153,869,4.0
366,832,3.0
268,334,4.0
302,802,4.0
671,269,5.0
394,124,3.0
280,269,5.0
388,896,3.0
291,700,4.0
288,855,1.0
69,895,4.0
249,285,4.0
190,457,5.0
342,205,1.0
10,631,4.0
267,610,5.0
97,458,5.0
193,310,4.0
0,636,4.0
479,168,4.0
683,378,4.0
209,773,1.0
1256,781,1.0
394,540,2.0
110,920,4.0
98,704,3.0
602,547,5.0
232,756,3.0
579,192,4.0
117,689,4.0
227,621,5.0
331,45,4.0
1,486,3.0
865,553,3.0
85,419,5.0
827,797,4.0
138,544,3.0
134,243,4.0
443,726,2.0
635,889,3.0
78,814,4.0
287,292,3.0
55,891,4.0
927,536,1.0
56,275,3.0
1118,310,4.0
442,183,3.0
264,416,3.0
721,869,2.0
473,384,5.0
478,814,4.0
464,93,5.0
287,809,3.0
660,804,4.0
233,209,4.0
484,561,5.0
287,805,3.0
759,635,5.0
650,902,5.0
936,781,1.0
508,150,4.0
448,523,3.0
402,12,2.0
287,492,4.0
545,636,1.0
233,4,2.0
293,445,1.0
119,641,3.0
422,341,4.0
160,129,4.0
603,183,4.0
97,869,4.0
474,591,5.0
777,310,4.0
97,55,4.0
523,582,5.0
721,313,1.0
327,206,2.0
157,592,3.0
98,232,3.0
940,415,3.0
481,42,4.0
363,496,3.0
602,531,5.0
741,629,5.0
119,86,2.0
221,912,3.0
731,740,4.0
354,667,2.0
51,536,3.0
254,183,3.0
548,522,4.0
299,692,2.0
55,837,5.0
287,615,4.0
258,392,4.0
230,863,3.0
272,448,4.0
168,746,5.0
292,149,4.0
561,496,2.0
386,415,3.0
214,210,5.0
221,653,5.0
329,782,1.0
753,696,3.0
232,745,4.0
847,425,4.0
394,641,5.0
747,840,4.0
353,285,4.0
87,329,5.0
275,402,4.0
426,736,3.0
529,320,4.0
1243,636,1.0
540,393,3.0
41,220,5.0
236,6,5.0
484,845,5.0
30,377,4.0
191,911,4.0
150,379,4.0
116,792,4.0
180,94,4.0
626,91,3.0
162,932,2.0
422,306,5.0
271,840,4.0
595,233,2.0
95,453,4.0
135,298,4.0
24,681,4.0
660,453,4.0
428,253,4.0
388,372,3.0
75,658,4.0
780,475,4.0
214,200,2.0
1232,354,4.0
755,553,3.0
508,388,4.0
923,633,4.0
745,267,3.0
565,471,4.0
363,173,1.0
227,626,4.0
212,22,3.0
822,715,3.0
434,200,4.0
357,573,2.0
498,503,4.0
54,931,3.0
85,242,5.0
707,121,5.0
485,498,3.0
257,75,3.0
76,108,4.0
478,298,4.0
1217,331,5.0
227,10,3.0
194,193,3.0
6,117,5.0
318,694,5.0
14,553,4.0
95,158,4.0
117,621,1.0
870,519,1.0
299,11,4.0
184,507,5.0
197,338,5.0
267,588,1.0
179,310,4.0
193,307,5.0
471,177,4.0
1676,853,3.0
420,845,4.0
49,115,3.0
174,915,4.0
511,84,3.0
467,592,3.0
318,149,4.0
320,686,4.0
1045,523,3.0
68,289,4.0
472,659,2.0
973,492,3.0
749,457,5.0
617,408,4.0
713,404,1.0
209,941,4.0
48,499,4.0
762,499,3.0
581,300,2.0
630,690,4.0
211,0,4.0
425,845,1.0
24,579,3.0
55,745,3.0
309,448,3.0
1008,653,3.0
688,399,3.0
122,307,3.0
623,415,3.0
596,402,2.0
0,882,3.0
1016,879,3.0
846,298,4.0
538,488,4.0
365,109,3.0
126,857,5.0
187,863,3.0
474,490,4.0
650,233,4.0
293,298,2.0
355,822,3.0
236,202,3.0
93,867,1.0
257,454,5.0
929,619,2.0
257,471,5.0
338,665,4.0
728,628,4.0
189,552,5.0
123,143,4.0
215,869,4.0
43,55,4.0
706,58,3.0
61,216,2.0
299,293,4.0
474,838,5.0
719,177,3.0
1027,268,2.0
415,711,3.0
534,598,4.0
122,177,4.0
228,531,5.0
314,387,3.0
473,90,3.0
12,590,4.0
302,474,1.0
1273,404,1.0
603,312,4.0
830,478,2.0
131,342,5.0
922,388,5.0
1199,233,3.0
450,275,3.0
566,867,1.0
379,920,4.0
656,523,4.0
409,199,3.0
324,164,4.0
435,267,3.0
470,664,3.0
472,623,3.0
780,360,2.0
6,526,5.0
918,534,4.0
6,905,3.0
257,376,4.0
1135,641,4.0
805,455,3.0
435,895,3.0
518,84,4.0
655,839,4.0
23,177,3.0
551,94,1.0
49,202,5.0
192,143,4.0
13,930,4.0
750,793,3.0
351,609,1.0
222,75,2.0
182,247,5.0
1148,697,3.0
236,422,4.0
410,888,2.0
1439,748,3.0
139,249,3.0
280,297,3.0
218,832,4.0
58,320,4.0
520,397,5.0
1043,576,4.0
337,809,4.0
191,614,5.0
958,654,3.0
122,20,4.0
242,223,2.0
12,553,2.0
176,0,5.0
89,392,2.0
730,388,3.0
355,631,4.0
1038,242,4.0
585,319,3.0
927,398,2.0
470,702,4.0
658,386,4.0
746,310,3.0
115,856,5.0
327,739,3.0
741,585,3.0
288,587,2.0
133,215,4.0
68,503,4.0
653,880,4.0
827,906,5.0
201,923,4.0
576,773,2.0
86,531,5.0
226,912,1.0
755,124,4.0
880,125,5.0
13,382,5.0
854,404,1.0
719,803,3.0
534,293,4.0
86,436,3.0
117,824,4.0
1514,307,4.0
285,33,5.0
1008,58,4.0
6,94,5.0
493,353,4.0
0,347,4.0
236,112,3.0
394,37,3.0
1093,56,2.0
316,108,2.0
55,931,4.0
681,852,4.0
10,446,4.0
362,180,1.0
1131,791,3.0
379,193,1.0
80,275,4.0
196,847,5.0
193,457,2.0
68,9,4.0
1084,313,1.0
21,160,2.0
404,65,3.0
287,447,1.0
259,79,1.0
192,127,3.0
264,765,3.0
985,91,2.0
433,58,4.0
566,708,2.0
144,748,4.0
907,488,5.0
528,584,3.0
401,64,4.0
1160,78,2.0
761,159,3.0
163,885,4.0
479,11,4.0
86,143,5.0
405,433,3.0
315,143,5.0
595,878,2.0
590,542,4.0
402,373,2.0
731,706,4.0
333,550,4.0
381,939,3.0
1209,313,4.0
406,173,1.0
8,560,4.0
8,71,5.0
317,566,2.0
602,795,4.0
714,61,2.0
565,504,3.0
1,626,3.0
583,456,4.0
172,912,5.0
450,263,4.0
338,681,2.0
150,311,2.0
467,313,4.0
495,867,2.0
731,505,4.0
878,424,2.0
1,471,5.0
865,81,3.0
229,415,4.0
678,896,5.0
233,632,4.0
356,249,4.0
76,279,3.0
160,86,5.0
120,64,4.0
233,478,5.0
677,129,4.0
431,692,4.0
581,522,4.0
71,193,3.0
98,90,2.0
264,683,4.0
644,693,4.0
236,255,4.0
1078,267,3.0
610,325,3.0
678,71,2.0
193,663,4.0
184,58,5.0
289,937,3.0
691,654,3.0
611,534,4.0
500,864,1.0
324,78,5.0
698,183,5.0
168,353,3.0
89,475,3.0
473,526,3.0
846,388,4.0
305,797,3.0
96,829,4.0
128,850,4.0
470,336,5.0
678,659,2.0
292,757,3.0
99,16,4.0
234,885,3.0
14,594,4.0
471,937,4.0
632,747,4.0
0,744,2.0
7,804,3.0
